TP,Date,Treatment_Cage,Treatment,Cage,Replicate,Dose_ppm,Experiment_Start_Date,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14
7,2021-10-20,E6,E,6,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,5,5,2,NA,1,0
7,2021-10-20,E7,E,7,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,20,2,NA,0,0
7,2021-10-20,E8,E,8,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,8,8,0,NA,0,0
7,2021-10-20,E9,E,9,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,14,9,0,NA,0,0
7,2021-10-20,E10,E,10,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,13,7,0,NA,0,0
7,2021-10-20,P1,P,1,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,25,17,0,0,NA,0
7,2021-10-20,P2,P,2,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,7,21,7,0,NA,0
7,2021-10-20,P3,P,3,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,17,24,2,0,NA,0,0
7,2021-10-20,P4,P,4,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,11,27,0,0,NA,0
7,2021-10-20,P5,P,5,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,29,13,0,0,NA,0
7,2021-10-20,P6,P,6,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,8,28,3,NA,0,0
7,2021-10-20,P7,P,7,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,11,28,2,NA,0,0
7,2021-10-20,P8,P,8,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,9,25,2,NA,1,0
7,2021-10-20,P9,P,9,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,10,33,3,NA,0,1
7,2021-10-20,P10,P,10,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,18,26,0,NA,0,0
7,2021-10-20,Ln40,L,n40,1,2.5,2021-11-12T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
7,2021-10-20,Ln36,L,n36,1,2.5,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,28,NA,NA,1,NA
7,2021-10-20,E1,E,1,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,0,8,4,0,NA,0
7,2021-10-20,E2,E,2,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,2,4,0,0,NA,0
7,2021-10-20,E3,E,3,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,12,2,0,NA,0,0
7,2021-10-20,E4,E,4,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,3,8,0,0,NA,0
7,2021-10-20,E5,E,5,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,2,10,1,0,NA,0
7,2021-10-20,E6,E,6,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,5,12,3,NA,0,0
7,2021-10-20,E7,E,7,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,9,4,NA,0,0
7,2021-10-20,E8,E,8,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,1,6,1,NA,0,0
7,2021-10-20,E9,E,9,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,1,3,5,NA,0,0
7,2021-10-20,E10,E,10,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,6,7,2,NA,0,0
7,2021-10-20,P1,P,1,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,6,21,8,2,NA,0
7,2021-10-20,P2,P,2,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,6,22,2,2,NA,0
7,2021-10-20,P3,P,3,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,6,17,2,2,NA,0,0
7,2021-10-20,P4,P,4,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,8,20,0,4,NA,0
7,2021-10-20,P5,P,5,1,5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,0,17,5,0,NA,1
7,2021-10-20,P6,P,6,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,8,25,2,NA,0,0
7,2021-10-20,P7,P,7,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,6,22,3,NA,3,0
7,2021-10-20,P8,P,8,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,6,32,4,NA,0,0
7,2021-10-20,P9,P,9,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,10,25,1,NA,0,0
7,2021-10-20,P10,P,10,1,5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,25,12,1,NA,2,1
7,2021-10-20,Ln40,L,n40,1,5,2021-11-12T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
7,2021-10-20,Ln36,L,n36,1,5,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,1,30,NA,NA,6,NA
7,2021-10-20,E1,E,1,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,2,5,1,0,NA,0
7,2021-10-20,E2,E,2,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,1,1,0,0,NA,0
7,2021-10-20,E3,E,3,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,1,3,0,NA,0,0
7,2021-10-20,E4,E,4,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,2,3,0,0,NA,0
7,2021-10-20,E5,E,5,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,0,4,2,0,NA,0
7,2021-10-20,E6,E,6,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,2,2,1,NA,0,0
7,2021-10-20,E7,E,7,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,3,4,2,NA,0,0
7,2021-10-20,E8,E,8,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,1,5,1,NA,0,0
7,2021-10-20,E9,E,9,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,NA,0,0
7,2021-10-20,E10,E,10,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,4,3,0,NA,0,0
7,2021-10-20,P1,P,1,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,15,11,0,0,NA,0
7,2021-10-20,P2,P,2,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,3,16,7,3,NA,0
7,2021-10-20,P3,P,3,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,6,19,6,3,NA,0,0
7,2021-10-20,P4,P,4,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,5,26,7,0,NA,0
7,2021-10-20,P5,P,5,1,7.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,14,20,1,0,NA,0
7,2021-10-20,P6,P,6,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,4,23,3,NA,1,0
7,2021-10-20,P7,P,7,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,11,16,2,NA,0,0
7,2021-10-20,P8,P,8,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,8,16,3,NA,0,0
7,2021-10-20,P9,P,9,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,12,16,2,NA,1,0
7,2021-10-20,P10,P,10,1,7.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,28,9,0,NA,0,0
7,2021-10-20,Ln40,L,n40,1,7.5,2021-11-12T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
7,2021-10-20,Ln36,L,n36,1,7.5,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,27,NA,NA,5,NA
7,2021-10-20,E1,E,1,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,1,0,1,0,NA,0
7,2021-10-20,E2,E,2,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,NA,0
7,2021-10-20,E3,E,3,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,3,1,NA,0,0
7,2021-10-20,E4,E,4,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,NA,0
7,2021-10-20,E5,E,5,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,3,0,0,0,NA,0
7,2021-10-20,E6,E,6,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,2,3,0,NA,0,0
7,2021-10-20,E7,E,7,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,1,1,0,NA,0,0
7,2021-10-20,E8,E,8,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
7,2021-10-20,E9,E,9,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,1,NA,0,0
7,2021-10-20,E10,E,10,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,3,0,1,NA,0,0
7,2021-10-20,P1,P,1,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,16,6,2,0,NA,0
7,2021-10-20,P2,P,2,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,6,14,2,0,NA,0
7,2021-10-20,P3,P,3,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,14,7,3,0,NA,0,0
7,2021-10-20,P4,P,4,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,7,11,0,1,NA,0
7,2021-10-20,P5,P,5,1,10,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,9,8,0,1,NA,0
7,2021-10-20,P6,P,6,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,7,13,3,NA,1,0
7,2021-10-20,P7,P,7,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,3,18,4,NA,1,0
7,2021-10-20,P8,P,8,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,12,11,1,NA,2,0
7,2021-10-20,P9,P,9,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,5,13,2,NA,1,0
7,2021-10-20,P10,P,10,1,10,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,16,10,2,NA,1,0
7,2021-10-20,Ln40,L,n40,1,10,2021-11-12T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
7,2021-10-20,Ln36,L,n36,1,10,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,0,NA,NA,11,NA
7,2021-10-20,E1,E,1,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,NA,0
7,2021-10-20,E2,E,2,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,NA,0
7,2021-10-20,E3,E,3,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
7,2021-10-20,E4,E,4,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,NA,0
7,2021-10-20,E5,E,5,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,3,0,0,0,NA,0
7,2021-10-20,E6,E,6,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,NA,0,0
7,2021-10-20,E7,E,7,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
7,2021-10-20,E8,E,8,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,NA,0,0
7,2021-10-20,E9,E,9,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,1,NA,0,0
7,2021-10-20,E10,E,10,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,NA,0,0
7,2021-10-20,P1,P,1,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,16,7,1,0,NA,0
7,2021-10-20,P2,P,2,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,9,9,1,2,NA,0
7,2021-10-20,P3,P,3,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,4,2,1,0,NA,0
7,2021-10-20,P4,P,4,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,7,3,0,0,NA,0
7,2021-10-20,P5,P,5,1,15,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,11,5,0,1,NA,0
7,2021-10-20,P6,P,6,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,14,9,0,NA,0,0
7,2021-10-20,P7,P,7,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,10,16,0,NA,0,0
7,2021-10-20,P8,P,8,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,8,7,0,NA,0,0
7,2021-10-20,P9,P,9,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,7,11,3,NA,0,0
7,2021-10-20,P10,P,10,1,15,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,12,12,1,NA,2,0
7,2021-10-20,Ln40,L,n40,1,15,2021-11-12T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
7,2021-10-20,Ln36,L,n36,1,15,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,14,NA,NA,0,NA
7,2021-10-20,E1,E,1,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,18,28,NA,1,0,NA
7,2021-10-20,E2,E,2,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,20,26,NA,0,0,NA
7,2021-10-20,E3,E,3,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,14,26,NA,2,0,NA
7,2021-10-20,E4,E,4,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,34,8,NA,0,0,NA
7,2021-10-20,E5,E,5,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,24,22,NA,1,0,NA
7,2021-10-20,E6,E,6,2,0,2021-11-10T00:00:00Z,0,0,0,0,0,0,0,3,NA,35,5,NA,1,1
7,2021-10-20,E7,E,7,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,9,NA,36,0,NA,2
7,2021-10-20,E8,E,8,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,3,NA,38,2,NA,0
7,2021-10-20,E9,E,9,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,19,NA,22,0,NA,0
7,2021-10-20,E10,E,10,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,28,NA,19,0,NA,0
7,2021-10-20,P1,P,1,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,12,35,NA,2,1,NA
7,2021-10-20,P2,P,2,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,4,33,NA,3,0,NA
7,2021-10-20,P3,P,3,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,7,33,NA,0,0,NA
7,2021-10-20,P4,P,4,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,15,32,NA,1,0,NA
7,2021-10-20,P5,P,5,2,0,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,19,22,NA,0,1,NA
7,2021-10-20,P6,P,6,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,10,NA,36,0,NA,0
7,2021-10-20,P7,P,7,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,15,NA,28,1,NA,0
7,2021-10-20,P8,P,8,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,5,NA,32,0,NA,0
7,2021-10-20,P9,P,9,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,14,NA,29,1,NA,0
7,2021-10-20,P10,P,10,2,0,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,18,NA,20,1,NA,1
7,2021-10-20,Ln40,L,n40,2,0,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,24,NA,NA,2,NA
7,2021-10-20,Ln36,L,n36,2,0,2021-11-15T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,NA,42,NA,0
7,2021-10-20,E1,E,1,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,5,13,NA,1,0,NA
7,2021-10-20,E2,E,2,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,4,7,NA,0,0,NA
7,2021-10-20,E3,E,3,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,4,6,NA,4,0,NA
7,2021-10-20,E4,E,4,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,16,4,NA,2,0,NA
7,2021-10-20,E5,E,5,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,9,5,NA,2,1,NA
7,2021-10-20,E6,E,6,2,2.5,2021-11-10T00:00:00Z,0,0,0,0,0,0,0,0,NA,23,1,NA,1,0
7,2021-10-20,E7,E,7,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,4,NA,6,1,NA,0
7,2021-10-20,E8,E,8,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,5,NA,8,1,NA,0
7,2021-10-20,E9,E,9,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,12,NA,10,0,NA,0
7,2021-10-20,E10,E,10,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,11,NA,3,0,NA,0
7,2021-10-20,P1,P,1,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,11,29,NA,2,0,NA
7,2021-10-20,P2,P,2,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,16,23,NA,3,0,NA
7,2021-10-20,P3,P,3,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,6,33,NA,5,0,NA
7,2021-10-20,P4,P,4,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,10,29,NA,0,0,NA
7,2021-10-20,P5,P,5,2,2.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,11,29,NA,2,0,NA
7,2021-10-20,P6,P,6,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,9,NA,30,1,NA,1
7,2021-10-20,P7,P,7,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,9,NA,30,0,NA,0
7,2021-10-20,P8,P,8,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,6,NA,35,0,NA,0
7,2021-10-20,P9,P,9,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,17,NA,27,1,NA,1
7,2021-10-20,P10,P,10,2,2.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,21,NA,18,0,NA,0
7,2021-10-20,Ln40,L,n40,2,2.5,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA
7,2021-10-20,Ln36,L,n36,2,2.5,2021-11-15T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,NA,32,NA,0
7,2021-10-20,E1,E,1,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,4,NA,3,0,NA
7,2021-10-20,E2,E,2,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,1,1,NA,1,0,NA
7,2021-10-20,E3,E,3,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,9,NA,2,0,NA
7,2021-10-20,E4,E,4,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,8,NA,0,0,NA
7,2021-10-20,E5,E,5,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,9,NA,0,0,NA
7,2021-10-20,E6,E,6,2,5,2021-11-10T00:00:00Z,0,0,0,0,0,0,0,1,NA,5,1,NA,0,0
7,2021-10-20,E7,E,7,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,3,NA,10,0,NA,0
7,2021-10-20,E8,E,8,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,10,0,NA,0
7,2021-10-20,E9,E,9,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,2,NA,5,0,NA,0
7,2021-10-20,E10,E,10,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,3,NA,4,0,NA,0
7,2021-10-20,P1,P,1,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,4,33,NA,3,0,NA
7,2021-10-20,P2,P,2,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,9,22,NA,5,1,NA
7,2021-10-20,P3,P,3,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,5,25,NA,3,0,NA
7,2021-10-20,P4,P,4,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,7,24,NA,6,0,NA
7,2021-10-20,P5,P,5,2,5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,24,15,NA,3,0,NA
7,2021-10-20,P6,P,6,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,7,NA,35,0,NA,0
7,2021-10-20,P7,P,7,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,6,NA,30,3,NA,1
7,2021-10-20,P8,P,8,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,8,NA,27,1,NA,0
7,2021-10-20,P9,P,9,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,15,NA,23,1,NA,0
7,2021-10-20,P10,P,10,2,5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,18,NA,20,0,NA,0
7,2021-10-20,Ln40,L,n40,2,5,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA
7,2021-10-20,Ln36,L,n36,2,5,2021-11-15T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,NA,42,NA,0
7,2021-10-20,E1,E,1,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,0,2,NA,3,0,NA
7,2021-10-20,E2,E,2,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,4,NA,2,0,NA
7,2021-10-20,E3,E,3,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,0,2,NA,1,0,NA
7,2021-10-20,E4,E,4,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,3,NA,0,0,NA
7,2021-10-20,E5,E,5,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,1,3,NA,0,0,NA
7,2021-10-20,E6,E,6,2,7.5,2021-11-10T00:00:00Z,0,0,0,0,0,0,0,0,NA,3,1,NA,0,0
7,2021-10-20,E7,E,7,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,2,0,NA,0
7,2021-10-20,E8,E,8,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,5,1,NA,0
7,2021-10-20,E9,E,9,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,5,0,NA,0
7,2021-10-20,E10,E,10,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,3,NA,0,0,NA,0
7,2021-10-20,P1,P,1,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,11,23,NA,5,1,NA
7,2021-10-20,P2,P,2,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,9,18,NA,3,1,NA
7,2021-10-20,P3,P,3,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,6,24,NA,4,0,NA
7,2021-10-20,P4,P,4,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,11,15,NA,3,0,NA
7,2021-10-20,P5,P,5,2,7.5,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,13,20,NA,6,0,NA
7,2021-10-20,P6,P,6,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,9,NA,16,0,NA,0
7,2021-10-20,P7,P,7,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,17,NA,15,0,NA,0
7,2021-10-20,P8,P,8,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,9,NA,27,0,NA,0
7,2021-10-20,P9,P,9,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,10,NA,17,0,NA,0
7,2021-10-20,P10,P,10,2,7.5,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,23,NA,7,0,NA,1
7,2021-10-20,Ln40,L,n40,2,7.5,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA
7,2021-10-20,Ln36,L,n36,2,7.5,2021-11-15T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,NA,24,NA,0
7,2021-10-20,E1,E,1,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA
7,2021-10-20,E2,E,2,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,1,2,NA,0,0,NA
7,2021-10-20,E3,E,3,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,1,1,NA,1,0,NA
7,2021-10-20,E4,E,4,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,2,0,NA,0,0,NA
7,2021-10-20,E5,E,5,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,3,0,NA,2,0,NA
7,2021-10-20,E6,E,6,2,10,2021-11-10T00:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0
7,2021-10-20,E7,E,7,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,2,NA,1,1,NA,0
7,2021-10-20,E8,E,8,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,1,0,NA,0
7,2021-10-20,E9,E,9,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0
7,2021-10-20,E10,E,10,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,1,NA,2,1,NA,0
7,2021-10-20,P1,P,1,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,17,10,NA,2,0,NA
7,2021-10-20,P2,P,2,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,20,10,NA,3,0,NA
7,2021-10-20,P3,P,3,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,8,8,NA,3,0,NA
7,2021-10-20,P4,P,4,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,10,12,NA,3,0,NA
7,2021-10-20,P5,P,5,2,10,2021-11-08T00:00:00Z,0,0,0,0,0,0,0,0,11,13,NA,1,0,NA
7,2021-10-20,P6,P,6,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,11,NA,9,0,NA,0
7,2021-10-20,P7,P,7,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,17,NA,8,1,NA,0
7,2021-10-20,P8,P,8,2,10,2021-11-09T00:00:00Z,0,0,0,0,0,0,0,0,11,NA,17,0,NA,1
